Piece ID,CBM per Piece,Grade,Last Movement,Length (mm),Lots,Material,Material Status,Material Type,Net Movement,Original Qty,Rack,Remaining Qty,Thickness (mm),Transactions,Unit,Width (mm)
WH-PLM60-043,0.024,AAA,,2100,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,9,,9,21,,,60
WH-PLM60-042,0.010,AAA,,2100,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-041,0.014,AAA,,2150,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,5,,5,21,,,60
WH-PLM60-040,0.007,AAA,,2150,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,27,,,60
WH-PLM60-039,0.014,AAA,,2200,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,5,,5,21,,,60
WH-PLM60-038,0.007,AAA,,2200,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,27,,,60
WH-PLM60-037,0.011,AAA,,2250,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,21,,,60
WH-PLM60-036,0.011,AAA,,2250,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-035,0.012,AAA,,2300,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,21,,,60
WH-PLM60-034,0.015,AAA,,2300,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,27,,,60
WH-PLM60-033,0.012,AAA,,2350,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,21,,,60
WH-PLM60-032,0.011,AAA,,2350,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-031,0.009,AAA,,2400,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,21,,,60
WH-PLM60-030,0.016,AAA,,2400,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,27,,,60
WH-PLM60-029,0.008,AAA,,2450,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,27,,,60
WH-PLM60-028,0.008,AAA,,2500,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,27,,,60
WH-PLM60-027,0.004,AAA,,2550,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,,60
WH-PLM60-026,0.013,AAA,,2600,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,21,,,60
WH-PLM60-025,0.017,AAA,,2600,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,27,,,60
WH-PLM60-024,0.010,AAA,,2650,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,21,,,60
WH-PLM60-023,0.004,AAA,,2650,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,,60
WH-PLM60-022,0.010,AAA,,2700,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,21,,,60
WH-PLM60-021,0.013,AAA,,2700,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-020,0.010,AAA,,2750,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,21,,,60
WH-PLM60-019,0.004,AAA,,2750,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,,60
WH-PLM60-018,0.014,AAA,,2800,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-017,0.004,AAA,,2850,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,,60
WH-PLM60-016,0.005,AAA,,2850,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,,60
WH-PLM60-015,0.007,AAA,,2900,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,21,,,60
WH-PLM60-014,0.005,AAA,,2900,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,,60
WH-PLM60-013,0.004,AAA,,2950,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,,60
WH-PLM60-012,0.014,AAA,,2950,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,3,,3,27,,,60
WH-PLM60-011,0.004,AAA,,3000,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,,60
WH-PLM60-010,0.029,AAA,,3000,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,6,,6,27,,,60
WH-PLM60-009,0.008,AAA,,3050,,60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,2,,2,21,,,60
WH-PLM60-008,0.025,AAA,,3100,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,5,,5,27,,PCS,60
WH-PLM60-007,0.004,AAA,,3150,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,PCS,60
WH-PLM60-006,0.021,AAA,,3200,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,4,,4,27,,PCS,60
WH-PLM60-005,0.005,AAA,,3250,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,PCS,60
WH-PLM60-004,0.004,AAA,,3300,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,PCS,60
WH-PLM60-004,0.004,AAA,,3400,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,PCS,60
WH-PLM60-003,0.006,AAA,,3400,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,PCS,60
WH-PLM60-002,0.006,AAA,,3450,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,27,,PCS,60
WH-PLM60-001,0.004,AAA,,3500,BT-1208-003 60WAMD (https://app.notion.com/p/BT-1208-003-60WAMD-3ba587ac8c78803294c6f77d9c6321a9?pvs=21),60 Width AAA Moulded (https://app.notion.com/p/60-Width-AAA-Moulded-3ba587ac8c78800da582ca31d3f6b63e?pvs=21),🟢 Available,,0,1,,1,21,,PCS,60
WH-PLM70-0826-060,0.002,AAA,,1500,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-059,0.028,AAA,,1500,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,10,,10,27,,,70
WH-PLM70-0826-058,0.002,AAA,,1550,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-057,0.018,AAA,,1550,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,6,,6,27,,,70
WH-PLM70-0826-059,0.002,AAA,,1600,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-058,0.024,AAA,,1600,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,8,,8,27,,,70
WH-PLM70-0826-057,0.002,AAA,,1650,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-056,0.016,AAA,,1650,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,5,,5,27,,,70
WH-PLM70-0826-055,0.002,AAA,,1700,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-054,0.026,AAA,,1700,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,8,,8,27,,,70
WH-PLM70-0826-053,0.033,AAA,,1750,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,10,,10,27,,,70
WH-PLM70-0826-052,0.008,AAA,,1800,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,21,,,70
WH-PLM70-0826-051,0.024,AAA,,1800,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,7,,7,27,,,70
WH-PLM70-0826-050,0.005,AAA,,1850,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,21,,,70
WH-PLM70-0826-049,0.010,AAA,,1850,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,27,,,70
WH-PLM70-0826-048,0.007,AAA,,1900,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-047,0.003,AAA,,1950,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-046,0.018,AAA,,1950,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,5,,5,27,,,70
WH-PLM70-0826-045,0.003,AAA,,2000,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-044,0.011,AAA,,2000,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,27,,,70
WH-PLM70-0826-043,0.008,AAA,,2050,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-042,0.006,AAA,,2100,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,21,,,70
WH-PLM70-0826-041,0.032,AAA,,2100,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,8,,8,27,,,70
WH-PLM70-0826-040,0.003,AAA,,2150,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-039,0.008,AAA,,2150,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-038,0.004,AAA,,2150,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,27,,,70
WH-PLM70-0826-037,0.003,AAA,,2200,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-036,0.012,AAA,,2200,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,27,,,70
WH-PLM70-0826-035,0.004,AAA,,2200,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,27,,,70
WH-PLM70-0826-034,0.007,AAA,,2250,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,21,,,70
WH-PLM70-0826-033,0.017,AAA,,2250,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,4,,4,27,,,70
WH-PLM70-0826-032,0.007,AAA,,2300,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,21,,,70
WH-PLM70-0826-031,0.009,AAA,,2300,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-030,0.010,AAA,,2350,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,21,,,70
WH-PLM70-0826-029,0.011,AAA,,2400,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,21,,,70
WH-PLM70-0826-028,0.005,AAA,,2400,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,27,,,70
WH-PLM70-0826-027,0.004,AAA,,2450,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-026,0.005,AAA,,2450,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,27,,,70
WH-PLM70-0826-025,0.004,AAA,,2500,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-024,0.019,AAA,,2500,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,4,,4,27,,,70
WH-PLM70-0826-023,0.007,AAA,,2550,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,21,,,70
WH-PLM70-0826-021,0.010,AAA,,2550,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-020,0.015,AAA,,2600,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,27,,,70
WH-PLM70-0826-019,0.015,AAA,,2650,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,3,,3,27,,,70
WH-PLM70-0826-018,0.004,AAA,,2700,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,1,,1,21,,,70
WH-PLM70-0826-017,0.010,AAA,,2700,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,2,,2,27,,,70
WH-PLM70-0826-016,0.021,AAA,,2750,BT-1208-003 70WAMD (https://app.notion.com/p/BT-1208-003-70WAMD-3ba587ac8c78800a8048f4392b43e2e4?pvs=21),70 Width AAA Moulded (https://app.notion.com/p/70-Width-AAA-Moulded-3b9587ac8c7880ff9439f39d360935b1?pvs=21),🟢 Available,,0,4,,4,27,,,70
